Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2017,Summer,2017-su,ACCY,301,Atg Measurement &amp; Disclosure,"Introduction to measurement and reporting of organizational performance for strategic and operational purposes with a focus on a variety of financial and non-financial performance measures suitable for both internal and external decision-making. Projects, together with a series of practical workshops, facilitate self-discovery of knowledge and development of a variety of professional skills and attitudes. Prerequisite: ACCY 202 or equivalent and concurrent enrollment in ACCY 302 by students majoring in accountancy (recommended for non-accountancy majors); or consent of department.",3 hours.,Prerequisite: ACCY 202 or equivalent and concurrent enrollment in ACCY 302 by students majoring in accountancy (recommended for non-accountancy majors); or consent of department.,,,30026,AE2,A,S2,,,A,UNKNOWN,Lecture-Discussion,LCD,12:30 PM,01:50 PM,MTWR,3001,Business Instructional Fac,"Balaminut, L"
2017,Summer,2017-su,ACCY,302,Decision Making for Atg,"Decision making implications of information provided to organization managers and to external stakeholders such as investors, creditors, customers, and regulators. Concepts from economics, statistics, and psychology emphasize the use of quantitative techniques to comprehend uncertainty and risk. Projects, together with a series of practical workshops, facilitate self-discovery of knowledge and development of a variety of professional skills and attitudes. Prerequisite: ACCY 202 or equivalent; ECON 203 or equivalent or concurrent enrollment; and concurrent enrollment in ACCY 301 by students majoring in Accountancy (recommended for non-Accountancy majors); or consent of department.",3 hours.,Prerequisite: ACCY 202 or equivalent; ECON 203 or equivalent or concurrent enrollment; and concurrent enrollment in ACCY 301 by students majoring in Accountancy (recommended for non-Accountancy majors); or consent of department.,,,30037,AE2,A,S2,,,A,UNKNOWN,Lecture-Discussion,LCD,02:00 PM,03:20 PM,MTWR,3001,Business Instructional Fac,"Williams, J"
2017,Summer,2017-su,ACCY,303,Atg Institutions and Reg,"Regulation theory and practice as applied to accounting information. A general framework for regulation of accounting procedures is developed. This framework is applied to reporting, taxation, and regulated business activities. Projects facilitate self-discovery of knowledge and the development of professional attitudes and skills with emphasis on professional research. Prerequisite: ACCY 301 and ECON 302 and FIN 221; or consent of department.",3 hours.,Prerequisite: ACCY 301 and ECON 302 and FIN 221; or consent of department.,,,30041,AE1,A,S2,,,A,UNKNOWN,Lecture-Discussion,LCD,11:00 AM,12:20 PM,MTWR,3001,Business Instructional Fac,"Wang, D"
2017,Summer,2017-su,ACCY,304,Accounting Control Systems,"Broad perspective on accounting and control that considers attainment of all goals of an organization, including those concerned with financial objectives. Topics include the conceptual foundations of control and application of practical, analytical tools to the evaluation of an organization's control environment. Cases, class discussion and field research projects emphasize independent thinking, group processes, and communication. Prerequisite: ACCY 301 and ACCY 302 and BADM 310; or consent of department.",3 hours.,Prerequisite: ACCY 301 and ACCY 302 and BADM 310; or consent of department.,,,30061,AE1,A,S2,,,A,UNKNOWN,Lecture-Discussion,LCD,09:30 AM,10:50 AM,MTWR,3003,Business Instructional Fac,"Kim, M"
2017,Summer,2017-su,ACCY,312,Principles of Taxation,"Introduction to the United States federal income tax system with an emphasis on income tax determination and the taxation of property transactions. Topics include the tax environment, tax provisions relevant to businesses, employees and business owners. Projects facilitate self-discovery of knowledge and envelopment of a variety of professional skills and attitudes. Prerequisite: ACCY 202 or equivalent.",3 hours.,Prerequisite: ACCY 202 or equivalent.,,,30080,A,A,S2,,,A,UNKNOWN,Lecture-Discussion,LCD,12:30 PM,01:50 PM,MTWR,3003,Business Instructional Fac,"Jang, H"
2017,Summer,2017-su,ACCY,398,Practical Problems in Atg,"Course covers the professional standards relating to corporate financial reporting, taxation, auditing and public sector reporting. Serves as a review course for the Uniform Certified Public Accountant (CPA) Examination. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",0 TO 16 hours.,"Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",,,38767,A,A,SF,,4 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Nekrasz, F"
2017,Summer,2017-su,ACCY,398,Practical Problems in Atg,"Course covers the professional standards relating to corporate financial reporting, taxation, auditing and public sector reporting. Serves as a review course for the Uniform Certified Public Accountant (CPA) Examination. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",0 TO 16 hours.,"Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",,,38768,B,A,SF,,8 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Nekrasz, F"
2017,Summer,2017-su,ACCY,398,Practical Problems in Atg,"Course covers the professional standards relating to corporate financial reporting, taxation, auditing and public sector reporting. Serves as a review course for the Uniform Certified Public Accountant (CPA) Examination. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",0 TO 16 hours.,"Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",,,38769,C,A,SF,,12 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Nekrasz, F"
2017,Summer,2017-su,ACCY,398,Practical Problems in Atg,"Course covers the professional standards relating to corporate financial reporting, taxation, auditing and public sector reporting. Serves as a review course for the Uniform Certified Public Accountant (CPA) Examination. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",0 TO 16 hours.,"Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",,,38770,D,A,SF,,16 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Nekrasz, F"
2017,Summer,2017-su,ACCY,398,Practical Problems in Atg,"Course covers the professional standards relating to corporate financial reporting, taxation, auditing and public sector reporting. Serves as a review course for the Uniform Certified Public Accountant (CPA) Examination. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",0 TO 16 hours.,"Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated up to 16 hours in separate terms, if topics vary. Credit is not given towards degree requirements. Prerequisite: Consent of the Department. Intended for students enrolled in the BS in Accountancy, Certificate in Accountancy, MAS, and MSA programs. Students from other UIUC programs must demonstrate that they have taken courses in financial accounting (beyond introductory level), cost/managerial accounting (beyond introductory level), auditing, and taxation.",,,38772,Z,A,SF,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Nekrasz, F"
2017,Summer,2017-su,ACCY,405,Assurance and Attestation,"Conceptual introduction to diverse means by which assurers improve the quality of information used by third parties for contracting purposes, with emphases on the credibility- and relevance-enhancement properties of assurers' services. Topics include the economics of assurance and attestation, and concepts including independence, risk, evidence, and control. Projects facilitate self-discovery of knowledge and development of professional skills and attitudes. 3 undergraduate hours. 3 graduate hours. Prerequisite: ACCY 304 or consent of department.",3 hours.,3 undergraduate hours. 3 graduate hours. Prerequisite: ACCY 304 or consent of department.,,Students must register for one lecture/discussion section and one lab/discussion section. Not for graduate credit.,30069,AE1,A,S2,,,A,UNKNOWN,Lecture-Discussion,LCD,08:00 AM,09:20 AM,MTWR,3001,Business Instructional Fac,"Sommerfeldt, R"
2017,Summer,2017-su,ACCY,410,Advanced Financial Reporting,"Current authoritative accounting standards and applications to accounting practice. Topics do not represent the full range of financial reporting issues, but are selected based on relevance of the underlying business transaction, complexity of the topic, consistency of applicable standard with underlying reporting concepts, and transferability of the standard to other accounting issues.  3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.,,,38235,A3,A,S2,,3 hours,A,UNKNOWN,Lecture-Discussion,LCD,11:00 AM,12:20 PM,MTWR,3057,Business Instructional Fac,"Kustanovich, M"
2017,Summer,2017-su,ACCY,410,Advanced Financial Reporting,"Current authoritative accounting standards and applications to accounting practice. Topics do not represent the full range of financial reporting issues, but are selected based on relevance of the underlying business transaction, complexity of the topic, consistency of applicable standard with underlying reporting concepts, and transferability of the standard to other accounting issues.  3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.,,,38336,A4,A,S2,,4 hours,A,UNKNOWN,Lecture-Discussion,LCD,11:00 AM,12:20 PM,MTWR,3057,Business Instructional Fac,"Kustanovich, M"
2017,Summer,2017-su,ACCY,499,Senior Research,"Research and readings course for students majoring in accountancy. May be taken by students in the college honors program in partial fulfillment of the honors requirements. 2 to 4 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Cumulative grade-point average of 3.0., honors in the junior year, or consent of department; senior standing.",2 TO 4 hours.,"2 to 4 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Cumulative grade-point average of 3.0., honors in the junior year, or consent of department; senior standing.",,,10038,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2017,Summer,2017-su,ACCY,500,"Atg Measuremnt, Rpting &amp; Cntrl","A managerial perspective of the nature and role of accounting in organization measurement, reporting and control processes. Prerequisite: Enrollment in a non-accountancy masters program in business or consent of department.",1 OR 4 hours.,Prerequisite: Enrollment in a non-accountancy masters program in business or consent of department.,,,34354,PMB,A,S1,,4 hours,A,UNKNOWN,Lecture-Discussion,LCD,06:00 PM,08:50 PM,MW,3007,Business Instructional Fac,"Chatterton, A"
2017,Summer,2017-su,ACCY,501,Accounting Analysis I,"Uses of accounting information; collection, processing, and communication of accounting information; measurement of assets, liabilities, equities, and income; and accounting system design. Prerequisite: Enrollment in graduate degree program or consent of department.",4 hours.,Prerequisite: Enrollment in graduate degree program or consent of department.,,,30083,A,A,S2,,,A,UNKNOWN,Lecture-Discussion,LCD,08:00 AM,09:20 AM,MTWR,3009,Business Instructional Fac,"Ahmed, W"
2017,Summer,2017-su,ACCY,501,Accounting Analysis I,"Uses of accounting information; collection, processing, and communication of accounting information; measurement of assets, liabilities, equities, and income; and accounting system design. Prerequisite: Enrollment in graduate degree program or consent of department.",4 hours.,Prerequisite: Enrollment in graduate degree program or consent of department.,,,30086,B,A,S2,,,A,UNKNOWN,Lecture-Discussion,LCD,09:30 AM,10:50 AM,MTWR,3009,Business Instructional Fac,"Ahmed, W"
2017,Summer,2017-su,ACCY,501,Accounting Analysis I,"Uses of accounting information; collection, processing, and communication of accounting information; measurement of assets, liabilities, equities, and income; and accounting system design. Prerequisite: Enrollment in graduate degree program or consent of department.",4 hours.,Prerequisite: Enrollment in graduate degree program or consent of department.,,,32912,C,A,S2,,,A,UNKNOWN,Lecture-Discussion,LCD,01:00 PM,02:20 PM,MTWR,3063,Business Instructional Fac,"Ibrahim, A"
2017,Summer,2017-su,ACCY,550,Multistate Taxation,"Covers the state and local taxation of business entities including examining issues relating to jurisdiction, nexus, and mergers & acquisitions. 2 graduate hours. No professional credit. Prerequisite: Restricted to students enrolled in the MS in Taxation Program.",2 hours.,2 graduate hours. No professional credit. Prerequisite: Restricted to students enrolled in the MS in Taxation Program.,,,39306,CHI,A,SF,,,A,UNKNOWN,Lecture-Discussion,LCD,ARRANGED,,,,,"Bergmann, G;Vidal, L"
2017,Summer,2017-su,ACCY,551,Corporate Income Taxation,"Analyzes the tax treatment, problems, planning techniques, and underlying governmental policies involving corporations and their shareholders; coverage includes formations, operations, distributions, liquidations, reorganizations, and affiliations. 4 graduate hours. No professional credit. Prerequisite: ACCY 451, credit or concurrent enrollment in ACCY 556, or equivalent or consent of department.",4 hours.,"4 graduate hours. No professional credit. Prerequisite: ACCY 451, credit or concurrent enrollment in ACCY 556, or equivalent or consent of department.",,,32291,CHI,A,SF,,,A,UNKNOWN,Lecture-Discussion,LCD,ARRANGED,,,,,"Kalish, K;Shaw, J;Trame, T"
2017,Summer,2017-su,ACCY,556,Tax Research,"Provides the student with a working knowledge of tax research methodology utilized by accountants in public practice. Aims to develop the student's capacity for either solving or defending his/her position with respect to a particular tax issue. 1 to 4 graduate hours. No professional credit. May be repeated with consent of the department. Prerequisite: Credit or concurrent enrollment in ACCY 451, or equivalent or consent of department.",1 TO 4 hours.,"1 to 4 graduate hours. No professional credit. May be repeated with consent of the department. Prerequisite: Credit or concurrent enrollment in ACCY 451, or equivalent or consent of department.",,,32292,CHI,A,SF,,2 hours,A,UNKNOWN,Lecture-Discussion,LCD,ARRANGED,,,,,"Fotzler, J"
2017,Summer,2017-su,ACCY,559,Tax Policy,"A normative analysis of the structure and design of the tax system including the tenets of good tax policy; and the theoretical and empirical analysis of the impact of taxation on the economic system. An in-depth analysis of IRS Procedures including the processes through which tax laws are enacted, interpreted, administered and applied, along with the remedies available to taxpayers within the tax controversy framework of the IRS, Federal government and the court system. May be repeated in the same or separate terms to a maximum of 4 hours if topics vary.",2 hours.,May be repeated in the same or separate terms to a maximum of 4 hours if topics vary.,,,37074,CH1,A,SF,,2 hours,A,UNKNOWN,Lecture-Discussion,LCD,ARRANGED,,,,,"Giertz, J"
2017,Summer,2017-su,ACCY,562,Tax Procedures,"An in-depth analysis of IRS Procedures including the processes through which tax laws are enacted, interpreted, administered and applied, along with the remedies available to taxpayers within the tax controversy framework of the IRS, Federal government and the court system. 2 graduate hours. No professional credit.",2 hours.,2 graduate hours. No professional credit.,,,39260,CHI,A,SF,,,A,UNKNOWN,Lecture-Discussion,LCD,ARRANGED,,,,,"Meier, W"
2017,Summer,2017-su,ACCY,590,Adv Prof Internship in ACCY,"A formalized learning experience in combination with practice of accounting while engaged in an internship with a public accounting firm, business, or other off-campus organization; prior approval of learning plan and a summary report of learning experience required. Approved for letter and S/U grading. May be repeated to a maximum of 4 hours. Prerequisite: Open only to accountancy majors enrolled in the department's integrated bachelor/master program or students with graduate standing in accountancy; completion of 300-level accountancy courses appropriate to internship learning plan; and consent of department.",0 TO 4 hours.,Approved for letter and S/U grading. May be repeated to a maximum of 4 hours. Prerequisite: Open only to accountancy majors enrolled in the department's integrated bachelor/master program or students with graduate standing in accountancy; completion of 300-level accountancy courses appropriate to internship learning plan; and consent of department.,,,30093,A,A,S2,,,A,UNKNOWN,Conference,CNF,ARRANGED,,,,,"Curtis, S"
2017,Summer,2017-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,10041,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2017,Summer,2017-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,30098,AT1,A,S2,,4 hours,A,UNKNOWN,Lecture-Discussion,S2,12:30 PM,01:50 PM,MTWR,3057,Business Instructional Fac,"Kustanovich, M"
2017,Summer,2017-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,30104,S,A,S2,,4 hours,A,UNKNOWN,Conference,CNF,ARRANGED,,,,,"Williamson, M"
2017,Summer,2017-su,ACCY,599,Thesis Research,Individual direction and guidance in writing theses; seminar discussion of progress made. Approved for S/U grading only. May be repeated.,0 TO 16 hours.,Approved for S/U grading only. May be repeated.,,,29870,A,A,SF,,,A,UNKNOWN,Conference,CNF,ARRANGED,,,,,"Williamson, M"
2017,Summer,2017-su,ACE,100,Agr Cons and Resource Econ,"Principles of microeconomics; demand, production, supply, elasticity, markets, and trade are presented and used in the analysis of decisions of individuals relating to agricultural production, food and textile consumption, and natural resource use. Macroeconomic concepts are also introduced. Credit is not given for ACE 100 if credit for ECON 102 has been earned.",4 hours.,Credit is not given for ACE 100 if credit for ECON 102 has been earned.,Social & Beh Sci - Soc Sci course.,Students must register for one discussion and one lecture section.,37030,ONL,A,S2,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Gundersen, L"
2017,Summer,2017-su,ACE,240,Personal Financial Planning,"Examines principles of financial planning applied to individuals and households, with attention to organizing and analyzing financial information, budgeting, acquiring financial assets, managing credit, planning for taxes, investments, risk management, retirement, and estate planning. Prerequisite: Sophomore standing or consent of instructor.",3 hours.,Prerequisite: Sophomore standing or consent of instructor.,,,37924,0NL,A,S1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Stoddard, P"
2017,Summer,2017-su,ACE,293,Off-Campus Internship,"Supervised, off-campus experience in a field directly pertaining to a subject matter in agricultural and consumer economics. Additional fees may apply. See Class Schedule. Approved for S/U grading only. May be repeated up to 4 hours in a semester, to a maximum of 10 hours. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",1 TO 4 hours.,"Additional fees may apply. See Class Schedule. Approved for S/U grading only. May be repeated up to 4 hours in a semester, to a maximum of 10 hours. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",,,10044,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2017,Summer,2017-su,ACE,294,On-Campus Internship,"Supervised, on-campus, learning experience with faculty engaged in research. Approved for S/U grading only. May be repeated up to 4 hours in a semester, to a maximum of 10 hours. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",1 TO 4 hours.,"Approved for S/U grading only. May be repeated up to 4 hours in a semester, to a maximum of 10 hours. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",,,10057,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2017,Summer,2017-su,ACE,295,Independent Study,"Individual or small group research, special problems, or other studies under the supervision of an appropriate member of the faculty. Approved for both letter and S/U grading. May be repeated in the same or subsequent terms as topics vary. May be repeated up to 4 hours in a semester, but no more than 12 hours of special problems, research, thesis and/or individual studies may be counted toward the degree. Prerequisite: Junior standing, cumulative GPA of 2.5 or above at the time the activity is arranged, and consent of instructor.",1 TO 4 hours.,"Approved for both letter and S/U grading. May be repeated in the same or subsequent terms as topics vary. May be repeated up to 4 hours in a semester, but no more than 12 hours of special problems, research, thesis and/or individual studies may be counted toward the degree. Prerequisite: Junior standing, cumulative GPA of 2.5 or above at the time the activity is arranged, and consent of instructor.",,,32440,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2017,Summer,2017-su,ACE,396,Honors Research or Thesis,"Individual research, special problems, thesis, development and/or design work under the direction of the Honors advisor. May be repeated in the same or subsequent terms as topics vary. May be repeated up to 4 hours in a semester, but no more than 12 hours of special problems, research, thesis and/or individual studies may be counted toward the degree. Prerequisite: Junior standing, admission to the ACES Honors Program, and consent of instructor.",1 TO 4 hours.,"May be repeated in the same or subsequent terms as topics vary. May be repeated up to 4 hours in a semester, but no more than 12 hours of special problems, research, thesis and/or individual studies may be counted toward the degree. Prerequisite: Junior standing, admission to the ACES Honors Program, and consent of instructor.",,,10068,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
