Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information
2018,Spring,2018-sp,AAS,100,Intro Asian American Studies,,,,,
2018,Spring,2018-sp,AAS,120,Intro to Asian Am Pop Culture,,,,,
2018,Spring,2018-sp,AAS,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,AAS,200,U.S. Race and Empire,,,,,
2018,Spring,2018-sp,AAS,201,US Racial &amp; Ethnic Politics,,,,,
2018,Spring,2018-sp,AAS,211,Asian Americans and the Arts,,,,,
2018,Spring,2018-sp,AAS,215,US Citizenship Comparatively,,,,,
2018,Spring,2018-sp,AAS,224,Asian Am Historical Sociology,,,,,
2018,Spring,2018-sp,AAS,246,Asian American Youth in Film,,,,,
2018,Spring,2018-sp,AAS,250,Asian American Ethnic Groups,,,,,
2018,Spring,2018-sp,AAS,258,Muslims in America,,,,,
2018,Spring,2018-sp,AAS,260,Intro Asian American Theatre,,,,,
2018,Spring,2018-sp,AAS,265,Politics of Hip Hop,,,,,
2018,Spring,2018-sp,AAS,281,Constructing Race in America,,,,,
2018,Spring,2018-sp,AAS,283,Asian American History,,,,,
2018,Spring,2018-sp,AAS,286,Asian American Literature,,,,,
2018,Spring,2018-sp,AAS,287,Food and Asian Americans,,,,,
2018,Spring,2018-sp,AAS,290,Individual Study,,,,,
2018,Spring,2018-sp,AAS,291,Hinduism in the United States,,,,,
2018,Spring,2018-sp,AAS,297,Asian Families in America,,,,,
2018,Spring,2018-sp,AAS,299,Begin Topics Asian Am Studies,,,,,
2018,Spring,2018-sp,AAS,300,"Theories of Race, Gender, and Sexuality",,,,,
2018,Spring,2018-sp,AAS,310,Race and Cultural Diversity,,,,,
2018,Spring,2018-sp,AAS,315,"War, Memory, and Cinema",,,,,
2018,Spring,2018-sp,AAS,317,Asian American Politics,,,,,
2018,Spring,2018-sp,AAS,328,Asian Americans &amp; Inequalities,,,,,
2018,Spring,2018-sp,AAS,346,Asian American Youth,,,,,
2018,Spring,2018-sp,AAS,355,Race and Mixed Race,,,,,
2018,Spring,2018-sp,AAS,365,Asian American Media and Film,,,,,
2018,Spring,2018-sp,AAS,370,"Immigration, Law, and Rights",,,,,
2018,Spring,2018-sp,AAS,375,"Prisons, Race, and Terror",,,,,
2018,Spring,2018-sp,AAS,390,Intermed Topics Asian Am St,,,,,
2018,Spring,2018-sp,AAS,395,Adv Asian Am Undergrad Reading,,,,,
2018,Spring,2018-sp,AAS,400,Critical Ethnic Studies,,,,,
2018,Spring,2018-sp,AAS,402,Asian American Education,,,,,
2018,Spring,2018-sp,AAS,435,Commodifying Difference,,,,,
2018,Spring,2018-sp,AAS,465,"Race, Sex, and Deviance",,,,,
2018,Spring,2018-sp,AAS,479,"Race, Medicine, and Society",,,,,
2018,Spring,2018-sp,AAS,485,The Politics of Fashion,,,,,
2018,Spring,2018-sp,AAS,490,Adv Topics in Asian Am Studies,,,,,
2018,Spring,2018-sp,AAS,501,Theory and Methods in AAS,,,,,
2018,Spring,2018-sp,AAS,539,"Youth, Culture and Society",,,,,
2018,Spring,2018-sp,AAS,561,Race and Cultural Critique,,,,,
2018,Spring,2018-sp,AAS,585,Doctoral Training &amp; Beyond,,,,,
2018,Spring,2018-sp,AAS,589,Readings in Asian Am Studies,,,,,
2018,Spring,2018-sp,AAS,590,Asian Am Studies Seminar,,,,,
2018,Spring,2018-sp,ABE,100,Intro Agric &amp; Biological Engrg,,,,,
2018,Spring,2018-sp,ABE,141,ABE Principles: Biological,,,,,
2018,Spring,2018-sp,ABE,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,ABE,223,ABE Principles: Machine Syst,,,,,
2018,Spring,2018-sp,ABE,224,ABE Principles: Soil &amp; Water,,,,,
2018,Spring,2018-sp,ABE,225,ABE Principles: Bioenvironment,,,,,
2018,Spring,2018-sp,ABE,226,ABE Principles: Bioprocessing,,,,,
2018,Spring,2018-sp,ABE,341,Transport Processes in ABE,,,,,
2018,Spring,2018-sp,ABE,361,Off-Road Machine Design,,,,,
2018,Spring,2018-sp,ABE,397,Independent Study,,,,,
2018,Spring,2018-sp,ABE,398,Special Topics,,,,,
2018,Spring,2018-sp,ABE,425,Engrg Measurement Systems,,,,,
2018,Spring,2018-sp,ABE,430,Project Management,,,,,
2018,Spring,2018-sp,ABE,436,Renewable Energy Systems,,,,,
2018,Spring,2018-sp,ABE,440,Applied Statistical Methods I,,,,,
2018,Spring,2018-sp,ABE,445,Statistical Methods,,,,,
2018,Spring,2018-sp,ABE,446,Biological Nanoengineering,,,,,
2018,Spring,2018-sp,ABE,454,Environmental Soil Physics,,,,,
2018,Spring,2018-sp,ABE,455,Erosion and Sediment Control,,,,,
2018,Spring,2018-sp,ABE,456,Land &amp; Water Resources Engrg,,,,,
2018,Spring,2018-sp,ABE,457,NPS Pollution Processes,,,,,
2018,Spring,2018-sp,ABE,458,NPS Pollution Modeling,,,,,
2018,Spring,2018-sp,ABE,459,Drainage and Water Management,,,,,
2018,Spring,2018-sp,ABE,463,Electrohydraulic Systems,,,,,
2018,Spring,2018-sp,ABE,466,Engineering Off-Road Vehicles,,,,,
2018,Spring,2018-sp,ABE,469,Industry-Linked Design Project,,,,,
2018,Spring,2018-sp,ABE,474,Indoor Environmental Control,,,,,
2018,Spring,2018-sp,ABE,476,Indoor Air Quality Engineering,,,,,
2018,Spring,2018-sp,ABE,482,Package Engineering,,,,,
2018,Spring,2018-sp,ABE,483,Engrg Properties of Food Matls,,,,,
2018,Spring,2018-sp,ABE,488,Bioprocessing Biomass for Fuel,,,,,
2018,Spring,2018-sp,ABE,497,Independent Study,,,,,
2018,Spring,2018-sp,ABE,498,Special Topics,,,,,
2018,Spring,2018-sp,ABE,501,Graduate Research I,,,,,
2018,Spring,2018-sp,ABE,502,Graduate Research II,,,,,
2018,Spring,2018-sp,ABE,594,Graduate Seminar,,,,,
2018,Spring,2018-sp,ABE,597,Independent Study,,,,,
2018,Spring,2018-sp,ABE,598,Special Topics,,,,,
2018,Spring,2018-sp,ABE,599,Thesis Research,,,,,
2018,Spring,2018-sp,ACCY,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,ACCY,200,Fundamentals of Accounting,,,,,
2018,Spring,2018-sp,ACCY,201,Accounting and Accountancy I,,,,,
2018,Spring,2018-sp,ACCY,202,Accounting and Accountancy II,,,,,
2018,Spring,2018-sp,ACCY,211,Understanding Financial Statements,,,,,
2018,Spring,2018-sp,ACCY,212,Understanding Accounting for Business Decisions,,,,,
2018,Spring,2018-sp,ACCY,290,Prof Internship in Accountancy,,,,,
2018,Spring,2018-sp,ACCY,301,Atg Measurement &amp; Disclosure,,,,,
2018,Spring,2018-sp,ACCY,302,Decision Making for Atg,,,,,
2018,Spring,2018-sp,ACCY,303,Atg Institutions and Reg,,,,,
2018,Spring,2018-sp,ACCY,304,Accounting Control Systems,,,,,
2018,Spring,2018-sp,ACCY,312,Principles of Taxation,,,,,
2018,Spring,2018-sp,ACCY,321,Principles of Public Policy,,,,,
2018,Spring,2018-sp,ACCY,352,Database Design and Management,,,,,
2018,Spring,2018-sp,ACCY,353,Info Sys Analysis and Design,,,,,
2018,Spring,2018-sp,ACCY,398,Practical Problems in Atg,,,,,
2018,Spring,2018-sp,ACCY,405,Assurance and Attestation,,,,,
2018,Spring,2018-sp,ACCY,410,Advanced Financial Reporting,,,,,
2018,Spring,2018-sp,ACCY,415,Auditing Stds and Practice,,,,,
2018,Spring,2018-sp,ACCY,451,Advanced Income Tax Problems,,,,,
2018,Spring,2018-sp,ACCY,499,Senior Research,,,,,
2018,Spring,2018-sp,ACCY,500,"Accounting Measurement, Reporting, and Control",,,,,
2018,Spring,2018-sp,ACCY,501,Accounting Analysis I,,,,,
2018,Spring,2018-sp,ACCY,502,Accounting Analysis II,,,,,
2018,Spring,2018-sp,ACCY,503,Managerial Accounting,,,,,
2018,Spring,2018-sp,ACCY,504,Auditing,,,,,
2018,Spring,2018-sp,ACCY,505,Federal Taxation,,,,,
2018,Spring,2018-sp,ACCY,506,Advanced Topics in Accounting,,,,,
2018,Spring,2018-sp,ACCY,507,Taxation of Business Entities,,,,,
2018,Spring,2018-sp,ACCY,510,Financial Reporting Standards,,,,,
2018,Spring,2018-sp,ACCY,511,External Risk Measurement and Reporting,,,,,
2018,Spring,2018-sp,ACCY,512,Internal Risk Measurement and Reporting,,,,,
2018,Spring,2018-sp,ACCY,515,Auditing &amp; Assurance Standards,,,,,
2018,Spring,2018-sp,ACCY,517,Financial Statement Analysis,,,,,
2018,Spring,2018-sp,ACCY,518,Financial Statement Fraud,,,,,
2018,Spring,2018-sp,ACCY,550,Multistate Taxation,,,,,
2018,Spring,2018-sp,ACCY,551,Corporate Income Taxation,,,,,
2018,Spring,2018-sp,ACCY,552,Partnership Income Taxation,,,,,
2018,Spring,2018-sp,ACCY,553,Selected Topics in Fed Tax,,,,,
2018,Spring,2018-sp,ACCY,554,International Taxation,,,,,
2018,Spring,2018-sp,ACCY,555,Income Tax Accounting,,,,,
2018,Spring,2018-sp,ACCY,556,Tax Research,,,,,
2018,Spring,2018-sp,ACCY,557,Accounting Periods and Methods,,,,,
2018,Spring,2018-sp,ACCY,558,Taxation of Closely-Held Bus.,,,,,
2018,Spring,2018-sp,ACCY,559,Tax Policy,,,,,
2018,Spring,2018-sp,ACCY,560,Information in Value Creation,,,,,
2018,Spring,2018-sp,ACCY,561,Taxes and Business Strategy,,,,,
2018,Spring,2018-sp,ACCY,562,Tax Procedures,,,,,
2018,Spring,2018-sp,ACCY,563,Consolidated Returns,,,,,
2018,Spring,2018-sp,ACCY,564,Reorganizations,,,,,
2018,Spring,2018-sp,ACCY,570,Data Analytics Foundations for Accountancy,,,,,
2018,Spring,2018-sp,ACCY,571,Statistical Analyses for Accountancy,,,,,
2018,Spring,2018-sp,ACCY,575,Data Analytics Applications in Accountancy,,,,,
2018,Spring,2018-sp,ACCY,585,Constructs in Atg Research,,,,,
2018,Spring,2018-sp,ACCY,590,Adv Prof Internship in ACCY,,,,,
2018,Spring,2018-sp,ACCY,592,Intro to ACCY Research,,,,,
2018,Spring,2018-sp,ACCY,593,Special Research Problems,,,,,
2018,Spring,2018-sp,ACCY,594,Doctoral Research Seminar,,,,,
2018,Spring,2018-sp,ACCY,595,Models of Decision and Choice,,,,,
2018,Spring,2018-sp,ACCY,599,Thesis Research,,,,,
2018,Spring,2018-sp,ACE,100,Agr Cons and Resource Econ,,,,,
2018,Spring,2018-sp,ACE,161,Microcomputer Applications,,,,,
2018,Spring,2018-sp,ACE,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,ACE,210,Environmental Economics,,,,,
2018,Spring,2018-sp,ACE,222,Agricultural Marketing,,,,,
2018,Spring,2018-sp,ACE,231,Food and Agribusiness Mgt,,,,,
2018,Spring,2018-sp,ACE,232,Management of Farm Enterprises,,,,,
2018,Spring,2018-sp,ACE,240,Personal Financial Planning,,,,,
2018,Spring,2018-sp,ACE,251,The World Food Economy,,,,,
2018,Spring,2018-sp,ACE,254,Economic Systems in Africa,,,,,
2018,Spring,2018-sp,ACE,255,Econ of US Rural Poverty &amp; Dev,,,,,
2018,Spring,2018-sp,ACE,261,Applied Statistical Methods,,,,,
2018,Spring,2018-sp,ACE,270,Consumer Economics,,,,,
2018,Spring,2018-sp,ACE,291,Ag Policy &amp; Leadership,,,,,
2018,Spring,2018-sp,ACE,292,"Farm, Food &amp; Environmental Policy",,,,,
2018,Spring,2018-sp,ACE,293,Off-Campus Internship,,,,,
2018,Spring,2018-sp,ACE,294,On-Campus Internship,,,,,
2018,Spring,2018-sp,ACE,295,Independent Study,,,,,
2018,Spring,2018-sp,ACE,306,Food Law,,,,,
2018,Spring,2018-sp,ACE,310,Natural Resource Economics,,,,,
2018,Spring,2018-sp,ACE,321,Principles of Public Policy,,,,,
2018,Spring,2018-sp,ACE,335,Food Marketing and Behavior,,,,,
2018,Spring,2018-sp,ACE,341,Issues&amp;Careers in Applied Econ,,,,,
2018,Spring,2018-sp,ACE,345,Finan Decision Indiv Sm Bus,,,,,
2018,Spring,2018-sp,ACE,346,Tax Policy and Finan Planning,,,,,
2018,Spring,2018-sp,ACE,360,Spreadsheet Models &amp; Applic,,,,,
2018,Spring,2018-sp,ACE,396,Honors Research or Thesis,,,,,
2018,Spring,2018-sp,ACE,398,Seminar,,,,,
2018,Spring,2018-sp,ACE,403,Agricultural Law,,,,,
2018,Spring,2018-sp,ACE,406,Environmental Law,,,,,
2018,Spring,2018-sp,ACE,410,Energy Economics,,,,,
2018,Spring,2018-sp,ACE,411,Environment and Development,,,,,
2018,Spring,2018-sp,ACE,427,Commodity Price Analysis,,,,,
2018,Spring,2018-sp,ACE,428,Commodity Futures and Options,,,,,
2018,Spring,2018-sp,ACE,430,Food Marketing,,,,,
2018,Spring,2018-sp,ACE,431,Agri-food Strategic Management,,,,,
2018,Spring,2018-sp,ACE,432,Farm Management,,,,,
2018,Spring,2018-sp,ACE,435,Global Agribusiness Management,,,,,
2018,Spring,2018-sp,ACE,436,Intl Business Immersion,,,,,
2018,Spring,2018-sp,ACE,440,Finan Plan for Professionals,,,,,
2018,Spring,2018-sp,ACE,444,Finan Serv &amp; Invest Plan,,,,,
2018,Spring,2018-sp,ACE,445,Intermediate Personal Fin Plan,,,,,
2018,Spring,2018-sp,ACE,446,Modeling App's Finan Plan,,,,,
2018,Spring,2018-sp,ACE,447,Case Stud Agr Accy &amp; Fin Plan,,,,,
2018,Spring,2018-sp,ACE,448,Rural Real Estate Appraisal,,,,,
2018,Spring,2018-sp,ACE,449,Retirement &amp; Benefit Planning,,,,,
2018,Spring,2018-sp,ACE,451,Agriculture in Intl Dev,,,,,
2018,Spring,2018-sp,ACE,452,The Latin American Economies,,,,,
2018,Spring,2018-sp,ACE,454,Econ Dev of Tropical Africa,,,,,
2018,Spring,2018-sp,ACE,455,Intl Trade in Food and Agr,,,,,
2018,Spring,2018-sp,ACE,456,Agr and Food Policies,,,,,
2018,Spring,2018-sp,ACE,471,Consumer Economic Policy,,,,,
2018,Spring,2018-sp,ACE,474,Econ of Consumption,,,,,
2018,Spring,2018-sp,ACE,476,Family Economics,,,,,
2018,Spring,2018-sp,ACE,496,Practicum,,,,,
2018,Spring,2018-sp,ACE,499,Seminar,,,,,
2018,Spring,2018-sp,ACE,500,Applied Economic Theory,,,,,
2018,Spring,2018-sp,ACE,501,Risk and Info: Theory and App,,,,,
2018,Spring,2018-sp,ACE,502,Demand/Supply/Firms/Households,,,,,
2018,Spring,2018-sp,ACE,503,Equilibrium and Welfare Econ,,,,,
2018,Spring,2018-sp,ACE,510,Adv Natural Resource Economics,,,,,
2018,Spring,2018-sp,ACE,516,Environmental Economics,,,,,
2018,Spring,2018-sp,ACE,520,Food Commodity Markets,,,,,
2018,Spring,2018-sp,ACE,527,Advanced Price Analysis,,,,,
2018,Spring,2018-sp,ACE,528,Research in Futures Markets,,,,,
2018,Spring,2018-sp,ACE,530,Microeconometrics,,,,,
2018,Spring,2018-sp,ACE,531,Impact Evaluation,,,,,
2018,Spring,2018-sp,ACE,532,Spatial Econometrics,,,,,
2018,Spring,2018-sp,ACE,542,Advanced Agricultural Finance,,,,,
2018,Spring,2018-sp,ACE,552,Regional Development Theory,,,,,
2018,Spring,2018-sp,ACE,555,Economic Impact Analysis,,,,,
2018,Spring,2018-sp,ACE,556,Agr Policy and Political Econ,,,,,
2018,Spring,2018-sp,ACE,557,"Food, Poverty and Development",,,,,
2018,Spring,2018-sp,ACE,559,"Food, Trade and Development",,,,,
2018,Spring,2018-sp,ACE,561,Adv Res and Scholarly Comm,,,,,
2018,Spring,2018-sp,ACE,562,Applied Regression Models I,,,,,
2018,Spring,2018-sp,ACE,563,Math Program App Econ I,,,,,
2018,Spring,2018-sp,ACE,564,Applied Regression Models II,,,,,
2018,Spring,2018-sp,ACE,566,Mathematics for Applied Econ,,,,,
2018,Spring,2018-sp,ACE,567,Math Program App Econ II,,,,,
2018,Spring,2018-sp,ACE,569,Career Development for PhDs,,,,,
2018,Spring,2018-sp,ACE,571,Household Economics,,,,,
2018,Spring,2018-sp,ACE,591,Independent Study,,,,,
2018,Spring,2018-sp,ACE,592,Special Topics,,,,,
2018,Spring,2018-sp,ACE,594,Seminars and Workshops,,,,,
2018,Spring,2018-sp,ACE,599,Thesis Research,,,,,
2018,Spring,2018-sp,ACES,101,Contemporary Issues in ACES,,,,,
2018,Spring,2018-sp,ACES,102,Intro Sustainable Food Systems,,,,,
2018,Spring,2018-sp,ACES,179,History of Ag in IL Since 1860,,,,,
2018,Spring,2018-sp,ACES,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,ACES,200,ACES Transfer Orientation,,,,,
2018,Spring,2018-sp,ACES,250,Introduction to Bioenergy,,,,,
2018,Spring,2018-sp,ACES,293,International Internship,,,,,
2018,Spring,2018-sp,ACES,295,Undergrad Research or Thesis,,,,,
2018,Spring,2018-sp,ACES,298,International Experience,,,,,
2018,Spring,2018-sp,ACES,299,ACES Study Abroad,,,,,
2018,Spring,2018-sp,ACES,396,UG Honors Research or Thesis,,,,,
2018,Spring,2018-sp,ACES,399,Honors Seminar,,,,,
2018,Spring,2018-sp,ACES,409,Bioenergy Systems,,,,,
2018,Spring,2018-sp,ACES,499,Interdisciplinary ACES Seminar,,,,,
2018,Spring,2018-sp,ACES,501,Advanced Bioenergy Topics,,,,,
2018,Spring,2018-sp,ACES,509,Advanced Bioenergy Systems,,,,,
2018,Spring,2018-sp,ADV,150,Introduction to Advertising,,,,,
2018,Spring,2018-sp,ADV,199,Undergraduate Seminar,,,,,
2018,Spring,2018-sp,ADV,281,Advertising Research Methods,,,,,
2018,Spring,2018-sp,ADV,283,Advertising and Brand Strategy,,,,,
2018,Spring,2018-sp,ADV,284,Consumer Insight,,,,,
2018,Spring,2018-sp,ADV,290,Special Topics in Advertising,,,,,
2018,Spring,2018-sp,ADV,305,"Digital Advertising Content, Technologies and Concepts",,,,,
2018,Spring,2018-sp,ADV,310,Intro to Public Relations,,,,,
2018,Spring,2018-sp,ADV,311,Classic Campaigns,,,,,
2018,Spring,2018-sp,ADV,312,Advertising History,,,,,
2018,Spring,2018-sp,ADV,315,Emerging Media,,,,,
2018,Spring,2018-sp,ADV,350,Writing for Public Relations,,,,,
2018,Spring,2018-sp,ADV,390,Content Creation,,,,,
2018,Spring,2018-sp,ADV,393,Advertising and Society,,,,,
2018,Spring,2018-sp,ADV,396,Research Experience in Advertising,,,,,
2018,Spring,2018-sp,ADV,399,Advertising Study Abroad,,,,,
2018,Spring,2018-sp,ADV,400,Special Problems,,,,,
2018,Spring,2018-sp,ADV,409,Media Entrepreneurship,,,,,
2018,Spring,2018-sp,ADV,410,Public Relations Strategies,,,,,
2018,Spring,2018-sp,ADV,452,Creative Concepts I,,,,,
2018,Spring,2018-sp,ADV,454,Creative Concepts II,,,,,
2018,Spring,2018-sp,ADV,460,Innovation in Advertising,,,,,
2018,Spring,2018-sp,ADV,461,Computational Advertising,,,,,
2018,Spring,2018-sp,ADV,475,Multicultural Advertising,,,,,
2018,Spring,2018-sp,ADV,476,Global Advertising,,,,,
2018,Spring,2018-sp,ADV,478,Psychology of Advertising,,,,,
2018,Spring,2018-sp,ADV,481,Advertising Research Methods,,,,,
2018,Spring,2018-sp,ADV,482,Qualitative Analysis in Advert,,,,,
2018,Spring,2018-sp,ADV,483,Audience Analysis,,,,,
2018,Spring,2018-sp,ADV,484,Quantitative Research Methods,,,,,
2018,Spring,2018-sp,ADV,490,Advanced Special Topics in Advertising,,,,,
2018,Spring,2018-sp,ADV,491,Advertising Management Plan,,,,,
2018,Spring,2018-sp,ADV,492,Tech and Advertising Campaigns,,,,,
2018,Spring,2018-sp,ADV,494,Persuasion Consumer Response,,,,,
2018,Spring,2018-sp,ADV,495,Internship Seminar,,,,,
2018,Spring,2018-sp,ADV,496,UG Research Project,,,,,
2018,Spring,2018-sp,ADV,497,Colloquium in Advertising,,,,,
2018,Spring,2018-sp,ADV,498,The Sandage Project,,,,,
2018,Spring,2018-sp,ADV,509,Media Entrepreneurship,,,,,
2018,Spring,2018-sp,ADV,550,Foundations of Advertising,,,,,
2018,Spring,2018-sp,ADV,580,Advertising Theory,,,,,
2018,Spring,2018-sp,ADV,581,Quanti Research Methods in Adv,,,,,
2018,Spring,2018-sp,ADV,582,Qualitative Rsrch in Advert,,,,,
2018,Spring,2018-sp,ADV,587,Graduate Seminar I,,,,,
2018,Spring,2018-sp,ADV,588,Graduate Seminar II,,,,,
2018,Spring,2018-sp,ADV,590,Special Topics in Advertising,,,,,
2018,Spring,2018-sp,ADV,594,Advanced Topics in Advertising,,,,,
2018,Spring,2018-sp,ADV,597,Proseminar in Advertising,,,,,
2018,Spring,2018-sp,ADV,598,Professional Project,,,,,
2018,Spring,2018-sp,ADV,599,Thesis Research,,,,,
2018,Spring,2018-sp,AE,100,Intro to Aerospace Engineering,,,,,
2018,Spring,2018-sp,AE,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,AE,202,Aerospace Flight Mechanics,,,,,
2018,Spring,2018-sp,AE,298,Special Topics,,,,,
2018,Spring,2018-sp,AE,302,Aerospace Flight Mechanics II,,,,,
2018,Spring,2018-sp,AE,311,Incompressible Flow,,,,,
2018,Spring,2018-sp,AE,312,Compressible Flow,,,,,
2018,Spring,2018-sp,AE,321,Mechs of Aerospace Structures,,,,,
2018,Spring,2018-sp,AE,323,Applied Aerospace Structures,,,,,
2018,Spring,2018-sp,AE,352,Aerospace Dynamical Systems,,,,,
2018,Spring,2018-sp,AE,353,Aerospace Control Systems,,,,,
2018,Spring,2018-sp,AE,370,Aerospace Numerical Methods,,,,,
2018,Spring,2018-sp,AE,395,Honors Project,,,,,
2018,Spring,2018-sp,AE,396,Honors Seminar,,,,,
2018,Spring,2018-sp,AE,397,Independent Study,,,,,
2018,Spring,2018-sp,AE,398,Special Topics,,,,,
2018,Spring,2018-sp,AE,402,Orbital Mechanics,,,,,
2018,Spring,2018-sp,AE,403,Spacecraft Attitude Control,,,,,
2018,Spring,2018-sp,AE,410,Computational Aerodynamics,,,,,
2018,Spring,2018-sp,AE,412,Viscous Flow &amp; Heat Transfer,,,,,
2018,Spring,2018-sp,AE,416,Applied Aerodynamics,,,,,
2018,Spring,2018-sp,AE,419,Aircraft Flight Mechanics,,,,,
2018,Spring,2018-sp,AE,420,Finite Element Analysis,,,,,
2018,Spring,2018-sp,AE,427,Mechanics of Polymers,,,,,
2018,Spring,2018-sp,AE,428,Mechanics of Composites,,,,,
2018,Spring,2018-sp,AE,433,Aerospace Propulsion,,,,,
2018,Spring,2018-sp,AE,434,Rocket Propulsion,,,,,
2018,Spring,2018-sp,AE,435,Electric Propulsion,,,,,
2018,Spring,2018-sp,AE,442,Aerospace Systems Design I,,,,,
2018,Spring,2018-sp,AE,443,Aerospace Systems Design II,,,,,
2018,Spring,2018-sp,AE,451,Aeroelasticity,,,,,
2018,Spring,2018-sp,AE,454,Systems Dynamics &amp; Control,,,,,
2018,Spring,2018-sp,AE,456,Global Nav Satellite Systems,,,,,
2018,Spring,2018-sp,AE,460,Aerodynamics &amp; Propulsion Lab,,,,,
2018,Spring,2018-sp,AE,461,Structures &amp; Control Lab,,,,,
2018,Spring,2018-sp,AE,468,Optical Remote Sensing,,,,,
2018,Spring,2018-sp,AE,482,Introduction to Robotics,,,,,
2018,Spring,2018-sp,AE,483,Unmanned Aerial Vehicle (UAV) Navigation and Control,,,,,
2018,Spring,2018-sp,AE,497,Independent Study,,,,,
2018,Spring,2018-sp,AE,498,Special Topics,,,,,
2018,Spring,2018-sp,AE,502,Advanced Orbital Mechanics,,,,,
2018,Spring,2018-sp,AE,504,Optimal Aerospace Systems,,,,,
2018,Spring,2018-sp,AE,508,Optimal Space Trajectories,,,,,
2018,Spring,2018-sp,AE,510,Advanced Gas Dynamics,,,,,
2018,Spring,2018-sp,AE,511,Transonic Aerodynamics,,,,,
2018,Spring,2018-sp,AE,512,Molecular Gas Dynamics,,,,,
2018,Spring,2018-sp,AE,514,Boundary Layer Theory,,,,,
2018,Spring,2018-sp,AE,515,Wing Theory,,,,,
2018,Spring,2018-sp,AE,521,Fracture and Fatigue,,,,,
2018,Spring,2018-sp,AE,522,Dynamic Response of Materials,,,,,
2018,Spring,2018-sp,AE,523,Nanoscale Contact Mechanics,,,,,
2018,Spring,2018-sp,AE,525,Advanced Composite Materials,,,,,
2018,Spring,2018-sp,AE,526,Composites Manufacturing,,,,,
2018,Spring,2018-sp,AE,527,Multi-Scale Modeling of Materials,,,,,
2018,Spring,2018-sp,AE,528,Nonlinear Continuous Media,,,,,
2018,Spring,2018-sp,AE,529,Viscoelasticity Theory,,,,,
2018,Spring,2018-sp,AE,538,Combustion Fundamentals,,,,,
2018,Spring,2018-sp,AE,542,Aerospace Syst Engineering I,,,,,
2018,Spring,2018-sp,AE,543,Aerospace Syst Engineering II,,,,,
2018,Spring,2018-sp,AE,550,Nonlinear Aeroelasticity,,,,,
2018,Spring,2018-sp,AE,551,Elastodynamics and Vibrations,,,,,
2018,Spring,2018-sp,AE,554,Dynamical Systems Theory,,,,,
2018,Spring,2018-sp,AE,555,Multivariable Control Design,,,,,
2018,Spring,2018-sp,AE,556,Robust Control,,,,,
2018,Spring,2018-sp,AE,560,Fracture Mechanics Laboratory,,,,,
2018,Spring,2018-sp,AE,564,Advanced Aero Propulsion Lab,,,,,
2018,Spring,2018-sp,AE,583,Advanced Robotic Planning,,,,,
2018,Spring,2018-sp,AE,590,Seminar,,,,,
2018,Spring,2018-sp,AE,597,Independent Study,,,,,
2018,Spring,2018-sp,AE,598,Special Topics,,,,,
2018,Spring,2018-sp,AE,599,Thesis Research,,,,,
2018,Spring,2018-sp,AFAS,102,Leadership Laboratory,,,,,
2018,Spring,2018-sp,AFAS,111,Found of the US Air Force I,,,,,
2018,Spring,2018-sp,AFAS,112,Found of the US Air Force II,,,,,
2018,Spring,2018-sp,AFAS,120,Intro to US Armed Forces,,,,,
2018,Spring,2018-sp,AFAS,221,Evolution Air &amp; Space Power I,,,,,
2018,Spring,2018-sp,AFAS,222,Evolution Air &amp; Space Power II,,,,,
2018,Spring,2018-sp,AFAS,331,USAF Leadership Studies I,,,,,
2018,Spring,2018-sp,AFAS,332,USAF Leadership Studies II,,,,,
2018,Spring,2018-sp,AFAS,341,Nat Sec Afrs/Prep Actv Duty I,,,,,
2018,Spring,2018-sp,AFAS,342,Nat Sec Afrs/Prep Actv Duty II,,,,,
2018,Spring,2018-sp,AFRO,100,Intro to African American St,,,,,
2018,Spring,2018-sp,AFRO,101,"Black America, 1619-Present",,,,,
2018,Spring,2018-sp,AFRO,102,Researching the African Am Exp,,,,,
2018,Spring,2018-sp,AFRO,103,Black Women in the Diaspora,,,,,
2018,Spring,2018-sp,AFRO,105,Black Literature in America,,,,,
2018,Spring,2018-sp,AFRO,106,Hist Arch Americas,,,,,
2018,Spring,2018-sp,AFRO,132,African American Music,,,,,
2018,Spring,2018-sp,AFRO,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,AFRO,201,US Racial &amp; Ethnic Politics,,,,,
2018,Spring,2018-sp,AFRO,211,Intro to African-American Film,,,,,
2018,Spring,2018-sp,AFRO,212,Intro African American Theat,,,,,
2018,Spring,2018-sp,AFRO,215,US Citizenship Comparatively,,,,,
2018,Spring,2018-sp,AFRO,220,Intro to Research Methods AfAm,,,,,
2018,Spring,2018-sp,AFRO,221,History of the Prison,,,,,
2018,Spring,2018-sp,AFRO,224,Humanist Persp of Afro-Am Exp,,,,,
2018,Spring,2018-sp,AFRO,226,Black Women Contemp US Society,,,,,
2018,Spring,2018-sp,AFRO,227,Studies in Black Television,,,,,
